goodreads_book_id,author_ids
19081402,4476934
19081403,4476934
19090384,21748
19091520,3414533
19093998,7107028
19095025,6476625
19099494,4864634
19100997,3517
19101283,904719|2747290
19103097,142270
19104786,3066198
19104829,32301
19107353,7469478
19135360,2562818
19138879,5365396|7476990|7476989
19144598,127875
19156898,137561|4246090
19161835,6426380|144369
19161852,2917917
19161864,7483932
19161872,7064545|26250
19162511,7010202
19162557,7010202
19162709,12577|11091
19162717,22370
19166326,21748
19169739,7374424
19174917,4208569
19180883,7236200
19182039,4575289
19182873,5824327
19184738,7489391|75055|17108664
19185150,44085|183680
19186402,3780|4230687
19186417,5091
19186430,3780|4490971
19189481,4907787
19207601,2884305|6995972
19208103,4684322
19211799,7164384
19214578,7496678|7496682
19230408,5349123|6860128|475305
19233301,4480131
19235985,7372898
19241689,322069
19245869,7325371
19246471,7504032
19263293,7462654|6522373
19263535,7462654|6522373
19265916,375143
19266169,7372898
19271097,16202
19282938,6459302
19286623,6476625
19286628,20258
19286669,93345
19286674,4175419
19288043,2383
19288239,3354|403782
19288259,92570
19288321,25307
19291271,22370
19291332,22370
19300203,6860216
19301526,7178194
19301797,6535186|7793421
19306172,6897809
19322169,26372
19336279,5365396
19346451,3380908
19351043,6887314
19358975,24514|304633
19364719,5288442|5626138|4575289|4086715|5186274|4735144|4342215|72451|7305254|1443712|5108399|2741432|5404521|5351847
19367070,3027554
19367226,232473|123715
19369395,4968129
19370304,7536726
19377619,10000
19383432,7539785
19390102,6670530
19398259,164692
19398490,28186
19401029,2905297
19405297,4341021
19417851,5088
19420135,13370
19437918,29085
19440968,6950682
19447511,6893644
19455508,1013599
19477973,3441
19480887,7916749
19486412,322069
19486421,10746
19487009,5430144
19501672,699143|4476934
19501684,4039811
19504964,21748
19507801,6994731
19507861,7568346
19516814,6875794
19523454,2546
19535999,12425|16962|16966
19536000,93094|16658071
19536001,61382|7359829
19539419,3247665|9932|6523626
19540226,6473923
19542808,4039811|2671485
19542841,7577278
19545061,7577886
19546770,7276454
19547751,281810
19547856,7579036
19548127,375143
19548305,5181752
19549841,357601
19561922,194243
19569028,7170947
19571725,7583985
19721271,3389|133241
19732381,6551240|2717365
19770450,6894757
19807390,2384
19827903,7177350
19959802,815|221645
19972658,3389|2777560
19995539,3116974|20048|172167|4789859|4788959|6539421|286007|107510
20007633,3389
20011917,2766469
20026466,7189251
20053031,99709
20105391,7710
20111334,346732
20136524,798|1928
20150777,38550
20168816,346732|12052|276660|2383|257412|58971|14454|3388323|8988|73149|198305|221253|13557729|63341|42919|8347|48960|2745|38313|1221698|14032|108424
20170296,620872|491957|13530850
20170404,2786093
20172134,7561804|109354|7014022
20174424,2916869
20256542,2884305
20256612,45388
20257122,6749587|6610020
20257441,4429726
20257447,7690982
20261925,10000
20262502,81319
20262703,11349
20262705,20028|2991886
20262760,7170947
20263040,5091
20271650,6448939
20295040,5767872|21748
20299674,18327|61366|1524501
20299683,5737121|4024810
20307811,625
20308537,745284
20309175,3095893|25422|56224|204966|295178|151371|11664|24902|3228055|4208569|324620|3027554
20312458,6911915
20312459,476225
20313416,7702391
20316309,6447490
20317106,2994581
20318201,3780|8213
20318271,7704255
20321703,6869072
20324107,7151973
20332278,2958084
20332896,6446003
20334863,7715877
20335752,4959901
20336466,4330590
20338342,74488
20338988,6938477
20341578,233479
20342617,4396806
20342944,9212
20345202,7105753
20348781,7121791
20349248,4721318
20351202,4764
20351509,4851199
20352375,5785925
20359719,266470
20359781,5997227
20360010,6950682
20360301,348878
20370505,5235289|5235290
20382027,7720265
20404555,8730
20409231,164187
20409769,6089757
20410147,7266555
20410192,33919
20412084,7729333
20414715,7122060
20416579,7373567
20419003,175855
20423680,442240
20424928,160069
20426102,3504189
20426917,17054
20427449,7734428
20431030,7178194
20434940,7116446
20439328,68992
20442885,16807|6497026
20443207,1238111
20443235,1238111
20452210,17059
20453431,3162779
20453984,24978
20454076,6922454
20454083,12981|1349429
20454361,656983
20454376,1641284|205814|4458167|7862532
20454547,1953433
20454635,169377
20454672,6218
20454977,26417
20455343,6549175|15076363
20483085,5380331
20484545,7750793
20486626,6553256
20488115,2884305
20488116,2884305
20492604,6485178|3363844
20493458,6473923
20493997,1383409
20494506,1013599
20494896,5085738
20495373,7753662
20495415,7141792
20498767,4951964
20498864,6950682
20499240,363130
20500616,3130410|1222718
20501498,5091
20501606,225033
20504754,5160667
20505127,7756506
20510241,822|1960761
20510868,322069
20512700,6941559
20513473,6950682
20517588,6953499
20517739,6580285
20518655,7341481
20518838,3036304
20518872,5780686|2917920
20518884,298438|25355
20519023,11349
20522130,5192439
20522640,6914204
20525621,6535659
20525628,939363
20527133,608087
20527146,4208569
20528595,1544549
20530956,6875794
20549288,93970
20549525,7768203
20549824,5053286
20550148,4027380
20551480,7056140
20553451,7201427
20554511,7769950
20555443,6540057
20556438,1857564
20556439,1857564
20556684,3780|8213
20557510,6875794
20559676,5437976
20559695,5437976
20560137,7770873
20561643,1895943
20561849,5441556
20562717,108424
20563988,58851
20564453,7771953
20566043,5774172
20566630,3213942
20569957,7776521
20572758,5421050
20572939,2987125
20575411,7491
20575425,1029937
20575434,21616
20575440,84447
20575446,12581|1557381
20576134,6917977
20578940,25422|150038
20578979,27372|14981940
20579287,48192
20579291,6469490
20579292,317354
20580495,6422281
20587589,24820
20587777,1339
20587888,133217
20588684,2905789
20588698,5877493|9281272
20601687,7784759
20604350,173459
20604826,776
20605274,2752928
20611949,5769238
20613470,3433047
20613491,3406550
20613511,60913
20613582,73733
20613611,117366|8537
20613724,74253
20613761,157979
20613920,5760202
20617402,4167378
20617636,3433047
20617837,7010202
20618110,7789423
20620995,126447
20622381,6546441
20623830,5228869
20625686,7539785
20630331,7792877
20631613,234115
20632298,7792877
20638245,37450|61367|7286630|92897|7780690
20638291,16587|2888650
20639917,776
20640318,11839474
20640467,6421828
20640707,25307
20640755,7795802
20642915,6422281
20643052,15292
20644478,7075823
20645941,7061349
20646683,36346
20646690,36346
20647753,7759261
20648323,381221
20652714,4429726
20654417,7128
20655234,798|1928|5786343|7031568
20657437,3251728
20658347,3433047
20658510,7056935|2754148
20661522,5769764
20662728,8347
20663088,3135045
20663702,7802044
20665064,928415
20687181,4921525
20696006,3078
20696032,7811273|15265247|7728774
20696482,6869072
20696727,500077|427613
20697410,6474348
20697413,25375
20697435,16272
20697471,6555784
20698530,151371
20701984,184459|15553
20702546,8077763
20705702,21748
20705734,6879435
20706269,426034
20706284,3365457
20706316,88301
20706317,7210024
20706320,4919495|2086916
20707959,721
20708761,2855221|3118934
20708771,49177|1157440|65333
20708773,6897717
20718289,1221698|171749
20718586,7259682
20726481,543719
20726924,2821144
20727654,7801879
20737487,7759811
20737781,207918
20737927,5172000
20738873,194243
20739284,4601855
20750028,4882127
20753341,7086094
20753858,4476934
20754586,6569002
20758039,4738
20758127,7136573
20759393,4428
20759481,46097
20760597,6218
20761374,6518370
20764021,1122775
20764862,7350402
20764879,7168230|3099544
20765669,6879726
20765842,7834574
20767436,6938477
20767918,9291
20768360,6906208
20768868,1025097
20797535,38652
20799724,21748
20800147,3780
20801166,8030489
20805153,7236797
20806202,6550220|7210511
20807774,6426714
20808520,5349971
20809459,6473923
20813178,6869072
20813789,4684322
20814203,7373567
20814989,7314532
20814993,7314532
20816084,5421050
20818091,5819370
20818790,4575289
20819682,566
20819685,6538289
20820994,2982266
20821043,138825
20821087,25334
20821092,42560
20821097,7075956
20821111,4342215
20821140,28442
20821144,1239|1311949
20821159,9226
20821174,1406384
20821239,23988
20821249,17065
20821263,40563
20821284,74640
20821288,221253
20821294,223343
20821299,7115158
20821306,7855177
20821371,3915
20821550,17597
20821614,202260
20821619,3159984
20827017,383606
20827363,7350402|351613|5730748|7181897|12061397|12061398|2256865|880338
20828980,4918224
20829029,6540057
20840544,5124235
20868266,3005487
20868595,4430
20871425,6563368
20872079,2856947
20874330,7201427
20876097,6551005
20877628,6437940
20877885,5434809
20877902,15254487|7105371
20878276,383606
20878809,4859212
20879280,7178194
20881071,12470
20881139,52980|3379783|583666
20883154,7734428
20883847,6524620
20884937,28186
20886354,38550|331805
20890479,5309857
20891496,7276166
20892558,80212
20892805,7094314
20893314,56064
20893363,4467375
20893378,47105
20896046,89439
20896313,7737308
20897517,54521
20898006,12772|2810629
20898015,889752|2867686
20898018,16587|4730241
20898019,815259|4978
20901080,5829056
20910157,7350402
20910177,24978
20911450,817907
20912424,118639
20922826,4719762
20926077,3409358|6586067
20926278,3389
20926473,6431156
20927211,2987125
20935107,7910288
20935171,173491
20942904,3389
20943570,1025097
20945757,835348
20947660,12425|16962|518948|16966
20950181,2856947
20957235,3389|4588366|2996478
20958250,93970
20958632,25422
20959438,2952211
20962284,4859212
20967058,138825
20977124,5286855
20980373,6518370
20980648,2891665
20980667,2924955
20980781,699143|4476934
20980797,699143|4476934
20980959,12577|11091
20980987,1010543
20981355,4192148|715926
20983362,2973783
20983366,2973783
20987059,12470
21003662,4443809
21045103,12542
21063217,7215619
21063639,7215619
21064108,7215619
21064599,6160
21066968,9550
21070479,7125422
21104828,615274
21219083,215728
21288872,527872
21331590,86778
21393526,144323
21394850,8022624
21396155,5625945
21400356,7151973
21400415,6545317
21400742,46051
21401910,6476625
21403041,6983012
21403302,6538289
21405156,625
21405545,6994378
21408690,6969772
21411058,8034143
21411062,8034143
21411388,38550
21411887,4872191
21411902,6556689
21412202,4490863|4888|5481957|393249
21412215,3379564
21412229,8034942
21412284,6984661
21412360,1351903
21412400,65678
21412412,165006
21412673,7577
21413662,3089156
21413663,4699102|656983|9533|15860849
21413855,692829|3048234
21414439,4499623
21415815,1857564
21416001,8037102
21416690,119888
21417317,5785925
21417329,7771953
21417430,7056140
21417857,6574132
21417911,7056140
21418013,4763
21420473,7056140
21420593,6860216
21421609,8039839
21422007,16202
21422016,16202
21422225,7152490
21423303,3780|8215
21423336,1949712
21423525,46118
21433251,6113990|8204545|14899824|13661
21433253,6113990|8044955|16669687|1265
21437200,12712|653240
21449526,8050779
21449895,7135901
21456821,34049
21456940,1633682
21457243,26897
21458884,6521173
21459365,6905829
21459383,6574132
21462695,8056653
21466236,6860531
21466629,3780
21469060,1238111
21469068,6456912
21469090,298438|25355
21473305,7759811
21474459,7095467
21479290,363130
21480734,8058863
21480854,7581
21483760,7044164
21487587,4866520
21489683,18149
21490906,4610
21491442,699143|4476934
21491731,6521173
21494397,17065
21495416,1406384
21495428,15872
21500588,439887|221821
21518344,7246482
21518679,7122060
21519558,1503841|3318236
21521348,7122060
21522856,6884399
21524446,7418796
21524934,70026|166639
21525692,7164384
21525819,7505427
21527270,6953499
21530082,9343
21530229,2384|67202
21531232,14530648
21531503,3518
21532133,3617
21532236,3189062|454774|5763667|325522
21535019,221559
21535271,108424|4173628
21535713,4820126
21535767,83714
21535784,99044|108774
21536151,7112180|651454
21536209,7047863
21555973,54926|54927|2774902|1324186|162369|314063
21569527,123463
21570318,6474354
21623776,2613
21623991,5255580
21746534,3408059
21792828,2786093
21793182,5804715
21794205,9291
21794306,6950682
21795430,6576110
21795442,6576110
21798646,7737308
21801768,108424
21805408,8110729
21805544,9759
21805566,5752145
21805681,4763
21805717,8110797
21805738,7373567
21807246,5735|3234021
21807998,7056719
21822422,2031113
21823465,151716|7372180
21825486,6542320
21827600,6644836
21839603,8118655
21840310,1063732
21843117,7324934
21843150,5141609
21844019,1895943
21844938,48192
21845862,7023380
21846948,5423648
21847083,93345
21849362,20248
21851243,8121730
21851505,1013599
21851560,7060310
21851568,7091823
21853621,54493
21853628,20258
21853633,566874
21853636,1487748
21853645,4820
21853667,12915
21853678,8123141
21853680,74253|85746|571327|363453|6326718|72345|6633|130192|45922|2279|190949|14142895|38674|6583168|72819|91696|71247
21853687,3621
21853688,6920675
21853774,7190350
21854045,6527314|5816255|15683901|8279965
21854673,4872429|2926899
21855259,77397
21856367,7111
21856789,7420449
21856820,233479
21857198,6535367
21857199,6535367
21857294,6518370
21857389,71688|21748|336058|8125324
